gene,importance
gene=tagG_1,0.0002974599756432653
gene=traM,0.00013334917693030672
gene=cytR_5,0.00030715620385140326
gene=ynbA,9.94581359452454e-05
gene=iucC,0.00010385766598280771
gene=yjdF,4.622444048850357e-05
protein=Bifunctional xylanase/xylan deacetylase,0.00011716700930051362
gene=mcbR_6,0.00217604456515342
gene=pksS_1,8.354331434996069e-05
gene=ulaC,0.0002301213441759501
gene=flgB,5.012716413004405e-05
gene=sstT,9.769536528202104e-05
gene=caiE_1,0.0003187721101234207
gene=rpoC_1,0.00022509351589580727
gene=murF,9.964261518129956e-05
gene=lon,6.720246553189684e-05
gene=yclQ_2,4.4429926093083545e-05
gene=lprJ_1,0.0023242261931580733
gene=crtM,0.0003431134987174973
gene=nagZ_4,9.544782383886357e-05
gene=dppB_4,0.0003439424708017438
protein=putative phosphatase,7.511628534549478e-05
gene=livF_1,0.0003019501570443815
gene=fosB_6,6.0450341248339894e-05
gene=dnaG_2,0.00015786817723108127
gene=mltA,0.00022857946636759745
gene=ltxA,7.378889008001934e-05
gene=gtf1_1,8.073219937831243e-05
gene=nepI_1,5.802107312747378e-05
gene=adrB_3,7.910550818560454e-05
gene=fabG_6,0.0003829007251670519
gene=rnaSA3,0.0002304250394155543
gene=rplO_1,0.00010221375673038936
gene=tamB,0.0002551489743763463
gene=clpY,0.00016320133611321153
gene=racA_1,7.938799880269775e-05
gene=ftsK,0.00014360742009688317
gene=fur,0.00011629299564496717
gene=sfsA_2,6.282525934242973e-05
gene=atpA_1,4.9337314342967826e-05
gene=lrp_3,8.67732904978091e-05
gene=tetA_3,0.00012360973545395222
gene=panD,0.00011720724541971804
gene=bioC_2,6.700281853696022e-05
gene=fadR_1,8.226256723447804e-05
gene=yflS,4.5075710802552306e-05
gene=atpD1,4.595465342898621e-05
gene=drrB_7,0.00043738724350112336
gene=norM_2,7.009092009852916e-05
gene=cyoD,8.631511970832225e-05
gene=ccmF_3,0.0005369940576782674
gene=rlmI,0.00011574700058097876
gene=eccB3_1,0.0001072623832618222
gene=flhD,5.481270986787147e-05
gene=ybhN,9.738399950285774e-05
gene=cheW_1,4.288654128490778e-05
gene=bceA_2,7.860567490872514e-05
gene=arlR_1,6.442644157614597e-05
gene=ybbH_2,0.0003656843495151951
gene=murQ,0.0003837246380425681
gene=cymR_2,4.9274628962129886e-05
gene=acpP_1,8.59046677440531e-05
gene=fieF_1,0.0003769777911140832
gene=sdaA_2,4.7015568888475176e-05
gene=pyrH,4.0262336510890945e-05
gene=lacD,9.748353252859808e-05
protein=Putative enoyl-CoA hydratase EchA13,0.0002263480778732065
gene=pntA_1,0.002556250379532233
gene=strB1,0.0001353500119228708
gene=cpdR_1,0.00019950306095258328
gene=truD,5.7038206022567345e-05
gene=rutA,5.43688680631413e-05
gene=korB,6.139643240509913e-05
gene=ohrB,0.00010224296744004051
gene=acrE_2,4.645113493401744e-05
gene=tap_2,0.0009919754440778539
gene=pyrB,4.034245104730249e-05
gene=alkB,7.325600098367091e-05
gene=asnA_1,0.0001393054296216429
gene=sunS_1,0.00011703302628417002
gene=hup,5.967235011249408e-05
gene=dhbE,5.090012662598584e-05
gene=sdhB,0.0002661951817925123
protein=putative leukocidin-like protein 1,7.02084331258921e-05
gene=aroB,0.00018793172487097893
gene=ppa,0.00012640099182661352
gene=ycjO_3,0.0003629637124307552
gene=lepA_2,5.779751588554132e-05
gene=setC,9.925945623223174e-05
gene=yhcB,4.4870618964739816e-05
gene=dnaK,8.648833637616801e-05
gene=pfeA,0.00020429455654881844
gene=rebG_2,0.008035552332199618
gene=iscU,0.000291807353922913
gene=ytbE,6.155391518882675e-05
gene=glpQ_4,4.674687805898538e-05
protein=putative autotransporter,8.094225449646058e-05
gene=fldA,0.00014663483386724913
gene=purF,7.684047326542728e-05
gene=hcpA,4.112581178242142e-05
protein=aspartoacylase,6.696558069708827e-05
gene=besA_1,0.00033707380798161566
gene=yvbK,0.0003764981433584359
gene=icd,0.0001390693751712138
gene=ctpA,0.00012031145528144826
gene=ahpF,0.00010015480027888167
gene=lpdG,5.406740474552258e-05
gene=tdcB_1,9.951242746104928e-05
gene=czcR,6.547574884345275e-05
protein=putative type I restriction enzymeP M protein,0.00023934947789459488
gene=ricR_1,0.0021729034384024275
gene=cadA,6.616957806164336e-05
gene=glpQ,9.417427797757604e-05
gene=ptk,0.000271799677450025
gene=fmdA,0.0021717786510089287
gene=xerC_4,8.995170098764672e-05
gene=araC,6.194727509056321e-05
gene=yusO_3,0.002025965057514898
gene=rdmE,5.738013362909841e-05
gene=walK_6,5.995683372853426e-05
gene=copA,9.012355047489504e-05
gene=yjiA,5.943274205223504e-05
gene=pchA,0.00010636147208089592
gene=tyrS,0.00016981979329223549
gene=yjmB_2,7.894065490515291e-05
gene=arsC1_2,0.00010300393191645292
protein=Renalase,0.00022454955167681187
gene=yfeX,8.488207923154616e-05
gene=rbpA_2,0.00014543657553817783
gene=spoIIIE,7.136893764297517e-05
gene=clpP_1,0.00010318161987467381
gene=ghrA_2,6.852969256126518e-05
gene=nixA,6.362851917199383e-05
gene=ywqN,0.00018325820170506346
gene=hdl IVa_2,0.0004216286674264208
gene=pspC,6.180063430692385e-05
gene=cmaA1_1,0.00013994208088083474
gene=chbR_2,0.00015019551305141477
gene=hsdR_2,0.00011078979331934851
gene=rocF,5.272503123398193e-05
gene=ndhC_1,4.3081484514552993e-05
gene=phnL,0.00023681851437714786
gene=aspA,4.598892722396091e-05
gene=pepV,0.0002878466560363709
gene=melR_1,6.939299005235132e-05
gene=manX_2,8.288694642208116e-05
"protein=Putative quercetin 2,3-dioxygenase",0.00010771030064032374
gene=ilvB1,6.0677348310782616e-05
gene=paaF_5,0.002306969172248192
gene=menG_2,4.8426207464925705e-05
gene=araQ,0.00011132292005404287
gene=focA,9.37378257196763e-05
gene=lacE,0.00010361281999359842
gene=fbpC_4,0.00012571838612545244
gene=nylB,4.15956067424451e-05
gene=hldE,0.0003104440279281923
gene=cmtR_4,5.8930991844574564e-05
gene=blaI_4,6.403219244314901e-05
gene=gsiC_2,0.00031263063128469736
gene=araP,0.00012391480052163114
gene=comC,0.0002723905916448363
gene=mmgC_8,6.685779436345337e-05
gene=hacA,7.996411483674937e-05
gene=ydaF_1,4.753484554756263e-05
protein=putative ABC transporter permease protein,4.908278121191955e-05
gene=mprB,5.5539351128702365e-05
gene=groL_1,0.00014737190271158336
gene=glcR,0.00016459597637837343
gene=petM,6.395642215119658e-05
gene=apbE_1,0.00036416123731267797
gene=srlR_3,0.00013539694682773506
gene=yheS,0.00028508411476965625
gene=clcA_2,4.387931512894959e-05
gene=ddn_4,5.806911631290949e-05
gene=yjmB,7.986725258534713e-05
gene=fbpC2,5.736433003398866e-05
gene=prmC_5,0.00011440025325546856
gene=citE_2,0.0002134860945240089
gene=kdsD_2,0.00034375545176853253
gene=hin_4,5.789856553240603e-05
gene=pucR_3,0.00022253533541664454
gene=fdoH,5.996239939990262e-05
gene=lacZ_2,8.286894662223922e-05
gene=yejE,5.926632284794212e-05
gene=desV,4.0128723971147225e-05
gene=cph2,0.00015082739965581376
gene=yecS_2,0.00036186055211206926
gene=mccB,5.368329148614744e-05
gene=cbiL,5.404461507607821e-05
gene=thiT,9.520852423478857e-05
gene=dps2_1,5.773050361987176e-05
gene=glcR_1,4.32964673809684e-05
gene=mmgC_2,6.168905013919122e-05
gene=ubiG_4,0.0009077599196064855
gene=ispE,0.00017637790228572568
gene=bdhA,4.28404959735684e-05
gene=manR_1,0.00011010685451758655
gene=mmuM,0.00039419938024052957
gene=opuCA_1,0.00017019368816617255
gene=aldC,0.00015262595762231365
protein=Secreted 45 kDa protein,0.00027540652359334285
gene=folE_2,5.526923434486061e-05
gene=drrA_8,0.0002473169712507541
gene=gph,6.440701076325107e-05
gene=tcyP_1,4.9058461919099796e-05
gene=soxC_6,0.0027444481395906767
gene=nsrR_1,5.2927741031239175e-05
gene=glcR_2,4.449718809388084e-05
gene=rpsB,0.00038203062235600056
gene=soxA,7.45649269912523e-05
gene=dapE_2,0.0001456377481882606
gene=trmB,0.00036474103445534236
gene=phzF_2,4.4464730478720094e-05
protein=Cyclic nucleotide-gated potassium channel,6.287842751753132e-05
gene=asnB_1,0.00017461591680055342
gene=cbpA_2,5.170495733118982e-05
gene=petD,0.00015294538328655574
gene=znuC,0.0008460303654412647
gene=bla_2,6.13855041802837e-05
gene=ugpA_3,4.573629267192988e-05
gene=bauC,0.0001169164772026658
gene=udp,5.454125389481538e-05
gene=efe_1,0.003533129291233031
gene=yegE_1,0.000435001737652885
gene=pox5_1,0.00011360732339875398
gene=bglK_3,4.106578675088687e-05
gene=puuC,0.0001014215780176176
protein=3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase,8.936348193042287e-05
gene=ypdB_2,4.380944502112616e-05
gene=msmE_5,4.37997294593054e-05
gene=hsdM,0.00011677509893603816
gene=aroG_1,5.692678229849746e-05
gene=ydhF,0.0005159761442908676
gene=galK_2,0.00011562304925592645
gene=guaD_2,5.145906162527148e-05
gene=bshC,4.783237219290634e-05
gene=thrB,4.30568474932095e-05
gene=phaA,5.497828091160569e-05
gene=esaI_2,9.41505133676749e-05
gene=adhR_1,6.300680546585608e-05
gene=comGA,0.0001256265950644475
gene=smc,4.296154101430819e-05
gene=yumC,5.166507384889189e-05
protein=Ureidoglycolate lyase,0.00029581179747030934
gene=ennX,0.00027562957944203683
gene=recQ_1,0.00030666493835274024
gene=glnQ_3,0.00037274534573352835
gene=kipR_2,4.0989042281211976e-05
gene=lacI_2,0.0005016151580489301
gene=clpP_4,5.650682505141226e-05
gene=trmH,0.0001543696320535845
gene=asrA,4.566151278090042e-05
protein=2-ketogluconate reductase,5.810658627265778e-05
gene=vjbR,0.0002102013032196771
gene=argS,4.737334431609683e-05
gene=xylF_2,5.054130984082763e-05
gene=speG_2,4.3282216595560176e-05
gene=kdgR,0.00030838067513462765
gene=yeiG,4.869037794301073e-05
gene=hin_1,0.00010895210433280009
gene=licC_4,0.0003946791804897114
gene=outD_1,4.18353472331959e-05
gene=dacA_2,0.00015229618582806806
gene=yjjP_1,0.0001227460095853843
protein=Ribonuclease VapC42,5.261397229916117e-05
gene=clpC_3,0.00022203162589037886
gene=mtrA,0.00016155699232719658
gene=ttuB_2,4.131490952689446e-05
gene=oprD,9.916938076799527e-05
gene=walK_3,5.881848287648303e-05
gene=eda,4.984922541592713e-05
gene=yhhW,0.0003853602393343247
gene=sugB,5.756139498830573e-05
gene=recF_2,6.974793763424968e-05
gene=hmuU_2,0.00016695697573734311
gene=nth,0.0002347929672762209
gene=ytpA,9.616095706236924e-05
gene=dnaE_3,0.00016858365968015944
gene=norM,5.2078191531877474e-05
protein=Putative acetyltransferase,0.0001643425165077868
gene=tmk,6.550046286126041e-05
gene=budC_1,5.511220311628818e-05
gene=bla_3,4.417521929507132e-05
gene=pdhB,6.301658267854554e-05
gene=leuD,4.0164242156869844e-05
gene=legI,0.0009010074732536325
gene=ychF_2,4.732169294845224e-05
gene=gsiD_5,5.859186331082376e-05
gene=virA,5.292517389916856e-05
gene=gapN,5.4626256715596306e-05
gene=tcdA,5.558526392239148e-05
gene=adhE_4,5.867457831628275e-05
gene=yhjE_9,0.002378958597203079
gene=menC_2,9.013783982979327e-05
gene=rusA_2,4.056212187763698e-05
gene=maa_2,0.00016129584974234506
gene=pnuC_1,0.00016009178131429517
gene=fabF,7.318373742321733e-05
gene=yejM_2,8.932371090013163e-05
gene=lyc_1,4.6444335196740384e-05
gene=dsrB,0.0002714587022812159
gene=cdhR_10,4.663403918289374e-05
gene=hhaIM_2,0.00010644536871216624
gene=murG,8.319968628727033e-05
gene=alr_1,5.162210727514638e-05
gene=ycf4,0.00023377033475309737
gene=phnS,0.0006812953383430336
gene=qorA_4,0.00037460141173755774
gene=ybhF_2,0.0004187570490505279
gene=fadI_1,0.00013380902014459916
gene=prkC,0.000305070878982687
gene=fsr_2,0.0002806508847736041
gene=nucS_2,6.471282290549471e-05
gene=narT,0.00011781201401971391
gene=gatY,8.422398103265489e-05
gene=yeaI_1,5.96631997798643e-05
gene=murB,0.000133023904276712
gene=gvpA_1,0.00011388018816612652
gene=prs_2,5.951120632173066e-05
gene=tarJ,9.513535584684264e-05
gene=ddpA_2,6.771234279543202e-05
gene=ftsZ_1,0.00014793210341752368
gene=carB_3,0.00013538700759468624
gene=fdhF_4,4.9177275417689584e-05
gene=tnrA_1,0.00224125682473307
gene=cbiA,0.0002866884184933768
gene=ped_2,0.0025615710934117084
protein=putative signaling protein,0.00019836613080510904
protein=Bacterial dynamin-like protein,4.680601286315682e-05
gene=pheS_2,0.00015331558232654292
gene=csxA,0.0064433048388070355
gene=asnB,0.0001419640584376981
gene=trpR,7.877910882941053e-05
gene=polC_1,7.966492277429586e-05
gene=hlyD,0.00013288220336975384
gene=endA_1,0.00025319477421378227
protein=Nitronate monooxygenase,0.0001624648497339843
gene=msrA_1,0.00017263646389526518
gene=gppA_2,6.020301474453957e-05
gene=hxlR,0.00017206136811824053
gene=lacF_1,5.233437797497748e-05
gene=pheS_1,0.00010271783337964448
gene=epsE,7.331904156687896e-05
gene=gntR_4,0.0002849785843592162
gene=ureF,4.1518935028424815e-05
gene=icaB,5.434552506525326e-05
gene=hspX_1,0.002319414529551961
gene=ywle,7.555137487848865e-05
gene=yeeO_4,4.974013121658621e-05
gene=efpA_2,0.0024961582934759107
gene=doeA,4.4516416923984295e-05
gene=psbC,8.643658572865988e-05
gene=fecI_6,6.594835679696418e-05
gene=tycC_7,0.0003456713893707176
gene=arsC_1,6.945820444779444e-05
gene=ftsW_4,7.269821360213176e-05
gene=mepS_3,0.00019347536731882648
gene=thrA,4.035386229401811e-05
gene=rimK_2,9.783375288344245e-05
gene=ecpR_1,0.00014312154721025474
protein=Undecaprenyl-phosphate mannosyltransferase,8.52813086018383e-05
gene=yhaH,9.912586355401237e-05
gene=pdaA_3,7.219096648198056e-05
gene=traA,0.00014250710570735766
gene=yqjI_1,7.336906576819983e-05
gene=cas1,5.6635718625462694e-05
gene=phnE_2,0.0003202191119552917
gene=epsH,0.00011506920476690269
gene=dapA_1,0.00016490137600805782
gene=manA_2,0.00011140129049193025
gene=fliP_5,7.778231469904292e-05
gene=ykoD,0.00015960789548377267
gene=coaA,0.0005304580491867282
gene=pds_2,4.1808917546252556e-05
gene=fhuC_2,0.0002638674862392721
gene=aroH_1,4.4178193440336025e-05
gene=nagA,9.943119818846247e-05
gene=ndk,0.00014888224871068855
gene=ilvE_1,0.00018266925789162312
gene=lnpD,0.00012580239587460412
gene=folE,9.875524061996513e-05
gene=dpgD_1,0.00294338533179276
gene=ygaZ_2,4.8202556611764225e-05
gene=degQ,5.682332241992323e-05
gene=glmU_1,5.059989514001185e-05
gene=spuE_2,0.00015711433654452567
gene=rsbU_6,4.6558625934867655e-05
gene=cspV,4.981439843293121e-05
gene=glpR,4.541084610183634e-05
gene=yjcC_1,5.5272549515985926e-05
gene=rpmF,0.000247277175098374
gene=sicA,0.00016849909211208994
gene=rsmJ,5.149769107432411e-05
gene=lgrE_3,4.8635793144093234e-05
gene=galE_2,8.307961979334941e-05
gene=kfoC,5.145237720200951e-05
gene=sotB,9.976729443365984e-05
gene=bla_4,0.00012407517063436048
gene=nudF_1,0.0022791348712379953
gene=tlpA_1,4.03926976767094e-05
gene=putR,0.0028473917292066273
protein=Ferredoxin,9.767176747920696e-05
gene=cyaB_3,0.0005208086765374847
gene=phoR,6.231675429937615e-05
gene=ftsW_1,0.00022136363881479897
gene=moeZ_2,0.00029725427355684785
protein=6-deoxy-6-sulfogluconolactonase,4.116844333550501e-05
gene=nuoN,0.0003816465872345968
gene=rsbV,0.0004293582317668756
gene=quiP_2,0.00032671468900116523
gene=recA_1,7.062774162030857e-05
gene=dnaT_2,0.00012978111660255287
gene=lldD_1,0.00028565535309984586
gene=bmrA,0.0006306680015820595
protein=Delta(1)-pyrroline-2-carboxylate reductase,0.00021001129942912794
gene=thyA,0.000241112403425146
gene=femX_2,4.253158245565959e-05
gene=fldI,8.748518902074141e-05
gene=rhtA,0.00014583271310476286
gene=cynT,9.557921091596288e-05
gene=tufB_2,0.00017928461879512851
gene=ggt_3,0.00033212508354249937
gene=rimK,7.656787514758133e-05
gene=nuoC,0.00012629870851302785
gene=lysA,0.0021578054433455604
gene=dpp5_3,0.000100372780097813
gene=ble,0.00014166235619035548
protein=Ribonuclease,4.8753754925204054e-05
gene=prpD,0.00024026186762416427
gene=atpF,0.00014868982990890183
gene=carB_1,8.391698685578077e-05
gene=pspF,0.00025157634450484267
gene=kshB_2,0.0025743027911373953
gene=nfsB,5.326143793509074e-05
gene=lpqW,0.002865155112962417
gene=kipI_2,5.390920544649021e-05
gene=malF,8.322776406429566e-05
gene=dadA_1,0.00025772187911262957
gene=pucA,5.793222937045081e-05
protein=4-hydroxyphenylacetate 3-monooxygenase oxygenase component,4.3974928341391535e-05
gene=hrtA,4.224145267157673e-05
gene=cypX,4.598385073766007e-05
gene=ssuA_8,6.606462165078629e-05
gene=gmd_2,0.00017082422171751967
gene=pepF1,4.653352708887186e-05
gene=hel,0.00015347519207216178
gene=raiA,0.00011113938215790979
gene=lacF_8,0.00042280004174727407
gene=nanE_1,0.00014715990873916606
gene=ygeX,5.262182459920534e-05
gene=yraH,4.712215732856863e-05
gene=traG,4.584685279028764e-05
gene=pchR_2,0.0008050343815613943
gene=nagB_2,8.78583696844257e-05
gene=hly_1,6.949950073236577e-05
gene=yycI,0.00026809729363677214
gene=allA_1,8.395959518289445e-05
gene=ctc,4.062815574835529e-05
gene=lacG,0.0002164633465376024
gene=lgoT,5.8927501937723976e-05
gene=nreC,0.00010389936283102365
gene=mmgC_5,0.0002549651388921247
gene=xylB_4,0.004928159373996105
gene=desR_2,0.00046019992349301074
gene=purM,8.303722213847085e-05
gene=guaB,9.959465769372913e-05
gene=rmlA_1,4.456086606555571e-05
gene=hisC_3,5.331023802851387e-05
gene=curA_2,4.703131920986908e-05
gene=fgd2_2,0.00010038400401187766
gene=osmV_2,4.874929229842917e-05
protein=Fluoroacetate dehalogenase,7.929787639711548e-05
gene=opuCB,0.00011507468789836291
gene=tupB,5.1192096723167684e-05
gene=deoR_2,7.082877020995439e-05
gene=thrC,0.00014474293048192746
gene=tmoT_1,8.681611430490921e-05
gene=cmpB,8.810065606757987e-05
gene=chiA1,8.282330568057484e-05
gene=dnaJ_3,4.217662589621587e-05
gene=wbgU_2,5.489776455789163e-05
gene=yciV_1,0.0001497497130650997
gene=dehH2,9.939728782328812e-05
gene=lgrD_7,0.0026610317663730287
gene=mak,0.0001350253902705584
gene=baiA1,9.734188157314746e-05
gene=bioD1,6.987024612039508e-05
gene=aroK,5.162725641803343e-05
gene=licT,7.512232921858795e-05
gene=lutA_1,0.00011387579974034838
gene=pdtaR_2,0.00020273164475968745
protein=putative cation efflux system protein,6.953073601254222e-05
gene=mobA_4,0.0002276856747077062
gene=gtf1_3,9.138877786905816e-05
protein=N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase,4.410305187713574e-05
protein=Chromate reductase,0.0012650879066406825
gene=speB,9.707457312001397e-05
gene=exuT_1,0.00011462442156136929
gene=pacS,5.568566175393743e-05
gene=cysP,5.345468016617037e-05
gene=xseA,0.00020896665445093056
gene=amyA,5.163212407183576e-05
protein=Beta-glucosidase BoGH3B,0.00018835507500173344
gene=ureC_3,0.0024822157727126186
gene=potB,0.00010626462579930677
gene=ssb,0.00012584134729180677
gene=lcfB,6.739307977055001e-05
gene=melR_3,4.2180869883246475e-05
gene=lcnD,0.0001620981050686328
gene=mnmA_1,7.444540256440914e-05
gene=ysdC_1,5.060639133286528e-05
gene=betI_4,0.0023527351739915485
gene=rfaF_2,0.0003110751643789616
gene=rluD_4,6.305843234325739e-05
gene=lutR_3,0.0006201839964110477
gene=uidA,0.00010543110598055424
gene=wapA_2,9.446491328706836e-05
gene=sigI_1,6.46125468311083e-05
gene=fliD_1,7.742375661841089e-05
gene=fdx,0.00010214624061614587
gene=plsC_1,0.0004585035812922957
gene=mdtG,0.00011444443269251584
protein=putative CtpA-like serine protease,0.00010229498457640263
gene=hlyB,6.045863762534853e-05
gene=lplJ,6.0287794060270554e-05
gene=flhD_4,0.0002504892700121632
protein=Aldehyde decarbonylase,4.573615833556507e-05
gene=gutB,0.0004836958128833488
gene=gsiC_3,0.0024264748617931014
gene=ycjP_8,4.0436532476880416e-05
gene=isdI,0.0001288296950469018
gene=pabB,0.0001285378397435302
gene=pdhD,0.00014594012060073583
gene=pctA_3,0.0003761185917177965
gene=htpX_2,5.924530780171537e-05
gene=dapL,5.7094234876466284e-05
gene=rutC_1,0.00017933896901490184
gene=hag,0.00010061108850483484
gene=mdtH,0.0001688950397352039
gene=ywrO_2,5.9805663459236146e-05
gene=chbR,4.582942524381933e-05
gene=gdhA_1,0.0002486366886017016
gene=ylaC,0.0001242885464562261
gene=yhaI,4.5720919534385887e-05
gene=rhlG_1,0.0026400398502132282
gene=afsR,0.0004545398566471563
gene=lapB,4.7467716732953727e-05
gene=immR_2,5.5174618373065404e-05
gene=epiD,5.8326638235697206e-05
gene=ychF_3,4.4216498765654074e-05
gene=ftsW,6.462110010554709e-05
gene=scrK_2,0.00010862363219426544
gene=betI_2,0.00037841485576478736
gene=ribX_1,0.00021955128222637968
gene=rutF,0.0001012329704531658
gene=crt,6.618256175798594e-05
gene=tldD,5.096900597063304e-05
gene=stp_17,5.0649561160668296e-05
gene=ygbN,5.447679299584717e-05
gene=pytH,6.135315091808771e-05
gene=maa_1,5.676482332542371e-05
gene=crtL_1,4.06217518300565e-05
gene=mprA_1,0.0004238069636887192
gene=dus,0.00012542038195200434
gene=murF_1,6.918937761124214e-05
gene=purC,0.0002231521711608627
gene=argE_2,4.49524254969814e-05
gene=fabG,9.052585474909044e-05
gene=betI,8.20265466931045e-05
gene=deaD,0.0002249279898298156
gene=hemN_1,7.644072965924945e-05
protein=Aminodeoxyfutalosine deaminase,5.551358682363997e-05
gene=trxA_3,0.0003016024496168601
gene=ligD_1,0.00015454911429577507
gene=cmpC_1,0.00012717476023197782
gene=nimR,0.0001151425425322126
gene=cobQ,4.850614798216311e-05
gene=fruB,0.00024690630851210185
gene=nrdF2,0.0006188616854486218
gene=rhaS,0.00014940014283645563
gene=lysN_2,0.00017271631453865402
gene=menH_2,0.000175755378038049
protein=Putative NAD(P)H nitroreductase,0.00011211696182134593
gene=yqjH_1,0.00017006091368782295
gene=yodB_3,0.00013842372095043752
gene=ftsX,6.217912409967626e-05
gene=lptB_3,6.101577628432959e-05
gene=yjmC,5.51424465173809e-05
gene=xerC_12,4.959920942899997e-05
gene=ykuT,0.0005594188033765232
gene=opuAA,0.0002576365805440264
gene=nhaP2_1,0.0010778257404102435
gene=yacG,0.00011930446439905408
gene=prpD2,4.9732285207714255e-05
gene=fruA_9,6.165525025782066e-05
gene=pomA_1,0.00010695198863107608
gene=ygaV_2,6.434252172551585e-05
gene=arsB_2,6.909642654990094e-05
gene=rpsS,7.897213427387238e-05
gene=hsaC_2,0.00014274211233321902
gene=lldD_2,0.0006467081170971666
gene=acsA_2,6.135170105692152e-05
gene=fadR_3,0.00014388665456129254
gene=puuP_3,0.0024880698469554826
gene=cydB_2,0.0003135523667185328
gene=gdhIV_3,0.002356963351180176
gene=ylmA_1,0.00010582526621435385
gene=htpX,0.00022620567501858182
protein=N-acetyldiaminopimelate deacetylase,8.050385417187274e-05
gene=aroC,0.00010736946749068198
gene=iap_5,8.262452566258812e-05
gene=mycP1,4.561853556484289e-05
gene=glxR,0.0006864642885045338
gene=xerC_2,0.0002956207829412371
