gene,importance
gene=cwlH,0.0009643381654664617
gene=queC,0.0005356052377399183
gene=gyrB,0.0006136226149929499
gene=yfdH,0.00012907930151467853
gene=ligC,0.0003006436666507552
gene=ssbB,0.00021029174708977577
gene=pinR,0.0003942610150206317
gene=polC,0.001175100689852794
gene=cshB,0.00017369217968058812
gene=rppH,0.0003048939212144264
gene=ung,0.00015434887675573036
gene=sppA,0.0008647683764151763
gene=rsr,0.0002592469808368401
gene=lig,0.002638389001116201
gene=lytA,0.0007619829198125503
gene=xis,0.0005712375860440648
gene=cpdA,0.00021990520327128617
gene=smc_1,0.00018005863762088608
gene=intQ,0.0009531698238775726
gene=mepM,0.002559893326672605
gene=recE,0.0012314650220404035
gene=nadR,0.0002627944444561452
gene=nrdA_1,0.0002809325781018779
protein=D-alanyl-D-alanine carboxypeptidase,0.0035238233934110686
gene=nrdH,0.0020309879175422047
gene=dps1,0.00012654802348638234
gene=lexA,0.0016776663756829975
gene=xerD,0.0027658315290337914
gene=orn,0.0005070436618562562
protein=Muramidase-2,0.0001396675236366099
gene=rapA,0.0008515698143136312
gene=queF,0.000155328855803704
gene=folE,0.0006549635386672796
gene=prkC,0.00032965889422757234
gene=lyc,0.0004005124258044697
gene=rusA,0.000280347695085572
gene=rrrD,0.0027803017751372627
gene=dnaB,0.0019913705191735177
gene=topoM,0.00017306108916014537
gene=tdk,0.0006088689764748692
gene=dnaX,0.00023561536409255567
gene=xerH,0.00036935705499949515
gene=cas9,0.00029177018000906766
gene=immR_2,0.00016143508879881406
gene=mycF,0.00030707159586340524
gene=spkB,0.00010491169359360936
gene=ndx1,0.00014009158999104586
gene=rlmE,0.0005406845425947735
gene=spoT,0.00021508811401821384
gene=dnaD,0.0005528138983392841
gene=gyrA,0.00040962032804286964
gene=lytM,0.0003059597427818417
gene=dpnA,0.0017745320529419797
gene=xerC_1,0.00014043486291242648
gene=argD,0.0002783151492810129
gene=parA,0.00032087075943564014
protein=Insertion sequence IS5376 putative ATP-binding protein,0.0001699164684499651
gene=radD,0.0046642842041657575
protein=Putative prophage phiRv2 integrase,0.0028889567618479
gene=dnaE_1,0.00012670978855359454
gene=recA,0.00209931041996986
gene=grxC,0.00011896771776583372
gene=polA_2,0.000802799518495115
gene=nrdR,0.00012522438285982225
gene=kilR,0.0004830685091115997
protein=Putative DNA-binding proteinA,0.00021177637081543576
gene=lytC,0.0004473699932704699
protein=Glycyl-glycine endopeptidase ALE-1,0.0010140349791015546
gene=traC,0.00016348019619687269
gene=nanM,0.00012504749163130824
